question,predicted_label,score
The statement is:  <jean basson of south africa place highest with a time of 1:46:13 and a rank of 1>. Is it entailed or refuted by the table above?,Telecommunications,0.09475687891244888
The statement is:  <dominik koll place second highest with a time of 1:47.70 and a rank of 4>. Is it entailed or refuted by the table above?,Telecommunications,0.08988311141729355
"The statement is:  <boston win 104 - 101 (ot) in madison square garden , with an attendance of 19763 in game 77>. Is it entailed or refuted by the table above?",Telecommunications,0.09824095666408539
The statement is:  <boston 's record after game 77 be 28 - 49>. Is it entailed or refuted by the table above?,Political,0.0919811874628067
The statement is:  <the only listing under high asset during game 81 be toney douglas (5)>. Is it entailed or refuted by the table above?,Telecommunications,0.08463548868894577
The statement is:  <w 113 - 107 (ot) be the score for location attendance of oracle arena 19230 and game less than 80.0>. Is it entailed or refuted by the table above?,Telecommunications,0.10625465214252472
The statement is:  <danny edward total score be 71>. Is it entailed or refuted by the table above?,Education,0.10055281221866608
The statement is:  <australia 's place be t1 with a score of 70>. Is it entailed or refuted by the table above?,Political,0.11884915083646774
The statement is:  <danny edward have a score of 71>. Is it entailed or refuted by the table above?,Education,0.10848024487495422
The statement is:  <bruce devlin (aus) and bill rogers (usa) tie with the lowest score of 70>. Is it entailed or refuted by the table above?,Political,0.18990829586982727
The statement is:  <the total score for danny edward be 70>. Is it entailed or refuted by the table above?,Education,0.13098348677158356
The statement is:  <bruce devlin and bobby clampett both have a score of 70>. Is it entailed or refuted by the table above?,Political,0.11205469071865082
"The statement is:  <whitland rfc have 2 drawn , 36 tries against , and 66 point>. Is it entailed or refuted by the table above?",Sports and Recreation,0.14660339057445526
"The statement is:  <bonymaen rfc have 4 try bonus , but lost 10>. Is it entailed or refuted by the table above?",Sports and Recreation,0.14484889805316925
The statement is:  <corus (port talbot) rfc carry 496 point for and 450 point against>. Is it entailed or refuted by the table above?,Political,0.14170034229755402
The statement is:  <there have be 45 tries for point against 583>. Is it entailed or refuted by the table above?,Telecommunications,0.08520235866308212
"The statement is:  <when the tries for be 91 and play be 22 , there be point for 714>. Is it entailed or refuted by the table above?",Telecommunications,0.0899413675069809
The statement is:  <there be no draw for tries for 42>. Is it entailed or refuted by the table above?,Political,0.07791102677583694
The statement is:  <there have be 45 tries for point against 450>. Is it entailed or refuted by the table above?,Political,0.09083444625139236
"The statement is:  <there be 714 point , 88 try , and 23 game be play>. Is it entailed or refuted by the table above?",Telecommunications,0.09375207126140594
The statement is:  <the be 2 draw for tries for of 42>. Is it entailed or refuted by the table above?,Telecommunications,0.08035722374916077
The statement is:  <whitland rfc carry 714 point for annd 269 point against>. Is it entailed or refuted by the table above?,Political,0.11826252937316895
The statement is:  <whitland rfc have 2 drawn with 412 point for tries against 36 as well as point of 66>. Is it entailed or refuted by the table above?,Sports and Recreation,0.10270322859287262
The statement is:  <bonymaen rfc with 50 point hold a try bonus of 4 and 0 draw with a lost of 10>. Is it entailed or refuted by the table above?,Sports and Recreation,0.1188909187912941
The statement is:  <in the nascar camping world jamie mcmurray be the driver with a time of 1:30:30>. Is it entailed or refuted by the table above?,Transportation,0.08684847503900528
The statement is:  <the ottawa swan be the away team on 2008 - 09 - 06>. Is it entailed or refuted by the table above?,Political,0.1341264843940735
The statement is:  <the score of the game when the etobicoke kangaroo be the home team be 92 - 18>. Is it entailed or refuted by the table above?,Sports and Recreation,0.12385675311088562
The statement is:  <when the broadview hawk be the home team the score be 130 - 56>. Is it entailed or refuted by the table above?,Political,0.16127143800258636
The statement is:  <when the broadview hawk be the home team the score be 130 - 56>. Is it entailed or refuted by the table above?,Political,0.16127143800258636
The statement is:  <the hamilton wildcats be the away team when the etobicoke kangaroo be the home team>. Is it entailed or refuted by the table above?,Political,0.16932757198810577
The statement is:  <the date for the game with a score of 130 - 56 be 2008 - 09 - 06>. Is it entailed or refuted by the table above?,Telecommunications,0.08284995704889297
The statement is:  <on 09 - 06 - 2008 the ottawa swan be the away team>. Is it entailed or refuted by the table above?,Political,0.1548328846693039
The statement is:  <the etobicoke kangaroo be the home team when they win with a score of 92 - 18>. Is it entailed or refuted by the table above?,Political,0.164319708943367
The statement is:  <the broadview hawk be the home team when they win with a score of 130 - 56>. Is it entailed or refuted by the table above?,Political,0.14287903904914856
The statement is:  <the score of the broadview hawk home game be 130 - 56>. Is it entailed or refuted by the table above?,Telecommunications,0.10363920032978058
The statement is:  <the etobicoke kangaroo be the home team when they beat the hamilton wildcat>. Is it entailed or refuted by the table above?,Political,0.16815432906150818
"The statement is:  <on 2008 - 09 - 6 , the broadview hawk win with a score of 130 - 56>. Is it entailed or refuted by the table above?",Political,0.1505146622657776
The statement is:  <the ottawa swan play against the away team on 2008 - 09 - 06>. Is it entailed or refuted by the table above?,Political,0.09801845997571945
The statement is:  <the score be 92 - 18 when the etobicoke kangaroos play toronto rebel at home>. Is it entailed or refuted by the table above?,Sports and Recreation,0.1481780856847763
The statement is:  <when the broadview hawk play the home team the score be 130 - 76>. Is it entailed or refuted by the table above?,Political,0.14217953383922577
The statement is:  <when the broadview hawk defeat the home team the score be 130 - 76>. Is it entailed or refuted by the table above?,Political,0.13218924403190613
"The statement is:  <on 2008 - 09 - 06 , the ottawa swan be the away team at humber college north>. Is it entailed or refuted by the table above?",Political,0.1183139830827713
The statement is:  <the etobicoke kangaroos beat the toronto rebel 92 - 18>. Is it entailed or refuted by the table above?,Sports and Recreation,0.1581558883190155
The statement is:  <the broadview hawk be the home team and the ottawa swan be the away team when the score be 130 - 56>. Is it entailed or refuted by the table above?,Political,0.1983150690793991
The statement is:  <hamilton be the away team for the etobicoke kangaroos home game at humber college north>. Is it entailed or refuted by the table above?,Political,0.12069915980100632
"The statement is:  <week 6 fell on the 16th of october , 2005>. Is it entailed or refuted by the table above?",Political,0.06631718575954437
The statement is:  <week 1 have an attendance of 71781>. Is it entailed or refuted by the table above?,Education,0.07576987892389297
The statement is:  <week 1 have record breaking attendance at 69149>. Is it entailed or refuted by the table above?,Telecommunications,0.06937012821435928
"The statement is:  <on october 16 , 2005 , week 6 occur against cleveland brown>. Is it entailed or refuted by the table above?",Political,0.1575290858745575
"The statement is:  <arizona cardinal be the opponent on december 18 , 2004>. Is it entailed or refuted by the table above?",Political,0.2590959370136261
"The statement is:  <accord to a 2007 press release , 69 be the lowest report isn for russia>. Is it entailed or refuted by the table above?",Political,0.15297259390354156
"The statement is:  <accord to a 2007 press release , 220 be the reported isn for kuwait>. Is it entailed or refuted by the table above?",Telecommunications,0.08359812200069427
The statement is:  <69 be the report isn when disposition be kill and citizenship be russia>. Is it entailed or refuted by the table above?,Political,0.2791341245174408
"The statement is:  <220 be the report isn , there be no july 2007 press release , the disposition be arrest , and citizenship be kuwait>. Is it entailed or refuted by the table above?",Political,0.1454455703496933
The statement is:  <episode 3 have the title case two (part 1)>. Is it entailed or refuted by the table above?,Media and Entertainment,0.11942131072282791
The statement is:  <the episode that air 13 february 2012 be view by 7.12 million people>. Is it entailed or refuted by the table above?,Media and Entertainment,0.17646478116512299
The statement is:  <case one (part 1) be direct by john strickland and be view by 7.35 view figure (millions)>. Is it entailed or refuted by the table above?,Political,0.10142308473587036
"The statement is:  <episode 3 , written by john strickland and direct by ben court & caroline ip , be title case two (part 1)>. Is it entailed or refuted by the table above?",Media and Entertainment,0.10359252989292145
"The statement is:  <the episode on february 20 , 2012 be view by more people than previous viewing such as on february 13 , 2012>. Is it entailed or refuted by the table above?",Media and Entertainment,0.12234485894441605
The statement is:  <the speed of 92.81 earn the rider 1 point>. Is it entailed or refuted by the table above?,Transportation,0.1192532628774643
The statement is:  <tom dickie earn 1 point with a speed of 92.81 mph>. Is it entailed or refuted by the table above?,Telecommunications,0.07378290593624115
"The statement is:  <roberto rolfo go 18 lap , end 25.165 second behind the leader>. Is it entailed or refuted by the table above?",Political,0.10225611180067062
The statement is:  <roberto rolfo complete 18 lap and end 25.165 second behind the leader>. Is it entailed or refuted by the table above?,Political,0.09592822939157486
The statement is:  <shinichi nakatomi on a yamaha yzf - r1 start in grid 21 but finish in third place>. Is it entailed or refuted by the table above?,Transportation,0.0757637545466423
The statement is:  <roberto rolfo go 18 lap end + 27.154 behind the leader>. Is it entailed or refuted by the table above?,Political,0.11017673462629318
The statement is:  <alicia key be list as a host for bangkok>. Is it entailed or refuted by the table above?,Travel and Hospitality,0.1363396942615509
The statement is:  <singapore host at the singapore indoor stadium in 2004 with a valentine 's day theme>. Is it entailed or refuted by the table above?,Media and Entertainment,0.11258137226104736
The statement is:  <bangkok host the mtv asia aid in 2005 with host alicia key>. Is it entailed or refuted by the table above?,Media and Entertainment,0.2130359560251236
"The statement is:  <in 2006 , leehom wang and kelly rowland serve as host for a codehunters theme in bangkok>. Is it entailed or refuted by the table above?",Media and Entertainment,0.14935261011123657
The statement is:  <vanness wu and michelle branch be the host for the 2004 event>. Is it entailed or refuted by the table above?,Political,0.09478161484003067
The statement is:  <alicia key be the host for 2005 mtv asia aid at the royal paragon hall>. Is it entailed or refuted by the table above?,Media and Entertainment,0.29143422842025757
The statement is:  <in 2002 the theme be alien and venue be singapore indoor stadium>. Is it entailed or refuted by the table above?,Media and Entertainment,0.14725732803344727
The statement is:  <the host in 2004 also host in 2005>. Is it entailed or refuted by the table above?,Telecommunications,0.09182446449995041
The statement is:  <the host city for the singapore indoor stadium in 2003 be shaggy and coco lee from bali>. Is it entailed or refuted by the table above?,Political,0.12717385590076447
"The statement is:  <the team 1 time place 2nd in antwerp , belgium in the year 1991>. Is it entailed or refuted by the table above?",Science and Research,0.08600667119026184
"The statement is:  <in auckland , new zealand the team place 2nd in team competition>. Is it entailed or refuted by the table above?",Sports and Recreation,0.07790229469537735
"The statement is:  <the team place 2nd in antwerp , belgium 1 time>. Is it entailed or refuted by the table above?",Sports and Recreation,0.07845423370599747
"The statement is:  <auckland , new zealand be the name of the venue that be use before 1991>. Is it entailed or refuted by the table above?",Political,0.10539357364177704
"The statement is:  <the team place 2nd in auckland , new zealand 1 time>. Is it entailed or refuted by the table above?",Sports and Recreation,0.07557456940412521
"The statement is:  <the team place 2nd in antwerp , belgium in the year after 1991 1 time>. Is it entailed or refuted by the table above?",Science and Research,0.0787324383854866
"The statement is:  <auckland , new zealand be the venue that be use after 1991>. Is it entailed or refuted by the table above?",Political,0.07919586449861526
"The statement is:  <for the world cross country championship in auckland , new zealand in 1988 , the result be the 1st place>. Is it entailed or refuted by the table above?",Sports and Recreation,0.18228556215763092
The statement is:  <(29 + 3 pts) be the runner - up value in 2005>. Is it entailed or refuted by the table above?,Political,0.07689359039068222
"The statement is:  <in 2011 , goondiwindi have a score of 4821 while inglewood have a score of 2586>. Is it entailed or refuted by the table above?",Telecommunications,0.07902485132217407
"The statement is:  <10348 be the region total at 2001 , when goondiwindi have 4760 and inglewood have 2613>. Is it entailed or refuted by the table above?",Census and Demographics,0.08060102164745331
The statement is:  <the nation of cuba have 1 silver medal>. Is it entailed or refuted by the table above?,Political,0.10245239734649658
The statement is:  <cuba have 1 medal>. Is it entailed or refuted by the table above?,Political,0.12166160345077515
"The statement is:  <motor racing be list as 7.9% in 2008 , 7.7% in 2011 and 7.6% in 2012>. Is it entailed or refuted by the table above?",Legal,0.08730925619602203
The statement is:  <puroresu be list as 4.2% in 2005 and 3.1% in 2011>. Is it entailed or refuted by the table above?,Political,0.10434559732675552
The statement is:  <football ( j league ) be list as 28.9% in 2011 and 31.2% in 2012>. Is it entailed or refuted by the table above?,Sports and Recreation,0.08508064597845078
The statement is:  <others have 8.0% in 2005 and 4.2% in 2012>. Is it entailed or refuted by the table above?,Census and Demographics,0.08235855400562286
The statement is:  <sumo be the favorite professional sport that have a table entry value of 17.1% for 2005>. Is it entailed or refuted by the table above?,Sports and Recreation,0.189652219414711
The statement is:  <boxing be the favorite professional sport that have a table entry value of 8.9% for 2008>. Is it entailed or refuted by the table above?,Sports and Recreation,0.15566836297512054
The statement is:  <motor racing have a popularity of 16.3% in 2012>. Is it entailed or refuted by the table above?,Transportation,0.17210185527801514
The statement is:  <puroresu have a popularity of 8.0% in 2005>. Is it entailed or refuted by the table above?,Energy and Utilities,0.1753462553024292
The statement is:  <football have a popularity of 44.9% in 2012 and 45.1% in 2011>. Is it entailed or refuted by the table above?,Sports and Recreation,0.12677118182182312
"The statement is:  <in 2005 , motor racing have a popularity of 7.8% and 8.9% in 2008>. Is it entailed or refuted by the table above?",Legal,0.07692622393369675
"The statement is:  <in 2004 , the play - by - play be jp dellacamera , and the color commentator be eric wynalda>. Is it entailed or refuted by the table above?",Political,0.10913314670324326
"The statement is:  <in 2002 , rob stone be the pregame host when jp dellacamera do the play - by - play and ty keough be the color commentator>. Is it entailed or refuted by the table above?",Media and Entertainment,0.15175335109233856
"The statement is:  <network abc host jack edward 's play - by - play , with ty keough as color commentator and rob stone as pregame host , in 2000>. Is it entailed or refuted by the table above?",Media and Entertainment,0.213236466050148
The statement is:  <rob stone be the pregame host for the bold network>. Is it entailed or refuted by the table above?,Media and Entertainment,0.19061686098575592
The statement is:  <the network abc have a play - by - play announcer of jack edward in 2000 and the pregame host be jason devos>. Is it entailed or refuted by the table above?,Media and Entertainment,0.18325483798980713
The statement is:  <rob stone be the pregame host in 2006 when eric wynalda and julie foudy be the color commentator>. Is it entailed or refuted by the table above?,Media and Entertainment,0.1683512181043625
The statement is:  <uncharted 2: among thieves (2009) be a third - person shooter game>. Is it entailed or refuted by the table above?,Media and Entertainment,0.2550595998764038
The statement is:  <portal be release in 2007>. Is it entailed or refuted by the table above?,Software and Technology,0.09799185395240784
"The statement is:  <xbox 360 , window , playstation 3 , pc be all platform that have game in the rpg genre>. Is it entailed or refuted by the table above?",Media and Entertainment,0.2394426167011261
The statement is:  <fable ii be and action rpg sandbox game from developer lionhead studio>. Is it entailed or refuted by the table above?,Media and Entertainment,0.39868560433387756
"The statement is:  <2012 be the year of journey , a game in the adventure genre>. Is it entailed or refuted by the table above?",Media and Entertainment,0.2758602201938629
The statement is:  <mass effect 2 be a third - person shooter>. Is it entailed or refuted by the table above?,Political,0.12952636182308197
The statement is:  <portal be release in 2009>. Is it entailed or refuted by the table above?,Software and Technology,0.10187461227178574
The statement is:  <the developer of portal be thatgamecompany>. Is it entailed or refuted by the table above?,Media and Entertainment,0.18786072731018066
The statement is:  <journey be an rpg genre>. Is it entailed or refuted by the table above?,Media and Entertainment,0.1294923573732376
The statement is:  <lionhead studio be the developer of mass effect 2>. Is it entailed or refuted by the table above?,Software and Technology,0.129323348402977
"The statement is:  <in 2012 , the genre of the game title portal be an adventure>. Is it entailed or refuted by the table above?",Media and Entertainment,0.2363470196723938
The statement is:  <15.6 (96) be fitzroy 's score>. Is it entailed or refuted by the table above?,Telecommunications,0.08556777983903885
"The statement is:  <19500 , be in attendance at corio oval>. Is it entailed or refuted by the table above?",Travel and Hospitality,0.09841148555278778
The statement is:  <15.4 (94) be essendon 's opponent away score>. Is it entailed or refuted by the table above?,Telecommunications,0.08610138297080994
The statement is:  <18500 be the attendance of corio oval>. Is it entailed or refuted by the table above?,Sports and Recreation,0.089034803211689
The statement is:  <the value for podium when the season be after 2008 and when the series be gp2 asia series be 2>. Is it entailed or refuted by the table above?,Media and Entertainment,0.14932973682880402
The statement is:  <the value for win when the series be gp2 series and when the season be before 2009 be 2>. Is it entailed or refuted by the table above?,Political,0.11538956314325333
The statement is:  <in the season 2008 there be 6 podium and 2 win>. Is it entailed or refuted by the table above?,Telecommunications,0.08697808533906937
"The statement is:  <in the season before 2007 , the position for the macau grand prix series be 9th and 5th>. Is it entailed or refuted by the table above?",Political,0.1251060664653778
The statement is:  <in the formula one series after the 2008 season there be 3 podium for the 8th position>. Is it entailed or refuted by the table above?,Media and Entertainment,0.11525265872478485
"The statement is:  <in the 2008 gp2 series , there be 2 win and 6 podium>. Is it entailed or refuted by the table above?",Political,0.08636565506458282
"The statement is:  <out of 2 7th position season , there be only one win>. Is it entailed or refuted by the table above?",Political,0.09665622562170029
"The statement is:  <in the formula one series after 2008 , there be 3 podium when the position be 8th>. Is it entailed or refuted by the table above?",Political,0.07718106359243393
"The statement is:  <in the gp2 asia series after 2008 , there be 2 podium>. Is it entailed or refuted by the table above?",Political,0.13504523038864136
"The statement is:  <before the 2009 season , when the series be the gp2 series , the value for win be 2>. Is it entailed or refuted by the table above?",Telecommunications,0.1022157222032547
"The statement is:  <9th / 5th be the value for position , when the series be the macau grand prix , and when the season be after 2007>. Is it entailed or refuted by the table above?",Media and Entertainment,0.18077249825000763
The statement is:  <there be only one win when the position be 14th>. Is it entailed or refuted by the table above?,Political,0.1320176124572754
"The statement is:  <formula one be the series , when the season be after 2008 , when the value for podium be 3 , and when the position be 8th and there be a test driver>. Is it entailed or refuted by the table above?",Science and Research,0.0808047503232956
"The statement is:  <the value for podium , when the season be after 2008 , and when the series be gp2 asia series with a test driver be 2>. Is it entailed or refuted by the table above?",Telecommunications,0.10706812888383865
"The statement is:  <the value for win , when the series be gp2 series , and when the season be between 2004 and 2009 be 21>. Is it entailed or refuted by the table above?",Telecommunications,0.0816192775964737
"The statement is:  <in 2008 , the racer have 2 win and 6 podium in the gp2 asia series>. Is it entailed or refuted by the table above?",Telecommunications,0.10735262930393219
"The statement is:  <for the macau grand prix , the racer come in 9th in 2005 , 5th in 2006 , and 1st in 2007>. Is it entailed or refuted by the table above?",Telecommunications,0.10015356540679932
The statement is:  <the racer have 1 win and finish in 7th position of the formula 3 euro series>. Is it entailed or refuted by the table above?,Telecommunications,0.09165643155574799
"The statement is:  <in 2012 , the driver come in 8th position in formula one with 3 podium and 3 win>. Is it entailed or refuted by the table above?",Telecommunications,0.11466562002897263
"The statement is:  <in 2011 , the drive come in 1st position of the gp2 asia series with 2 podium and 2 win>. Is it entailed or refuted by the table above?",Telecommunications,0.08822699636220932
"The statement is:  <in 2007 , the driver win 2 race in the gp2 series>. Is it entailed or refuted by the table above?",Telecommunications,0.09797748923301697
The statement is:  <400c honda team rank 5th with a speed of 104.574 mph>. Is it entailed or refuted by the table above?,Telecommunications,0.12987321615219116
The statement is:  <anthony redmond rode for the team 650cc kawasaki>. Is it entailed or refuted by the table above?,Telecommunications,0.12224223464727402
The statement is:  <the rider in the number 1 rank have a time of 1:03.41.86 and a speed of 106.619 mph>. Is it entailed or refuted by the table above?,Transportation,0.11967924237251282
The statement is:  <400c honda team rank be lower than 4 with a speed higher than 104.574 mph>. Is it entailed or refuted by the table above?,Telecommunications,0.12533138692378998
The statement is:  <anthony redmond ride for the team 400cc yamaha>. Is it entailed or refuted by the table above?,Transportation,0.12789858877658844
The statement is:  <the speed with a time of 1:03.41.86 and a rank smaller than 3 be 103.047 mph>. Is it entailed or refuted by the table above?,Telecommunications,0.07661807537078857
"The statement is:  <on may 5 , 2012 the sport be academic>. Is it entailed or refuted by the table above?",Education,0.16513746976852417
"The statement is:  <on may 5 , 2012 the event site be n / a>. Is it entailed or refuted by the table above?",Telecommunications,0.07414846122264862
"The statement is:  <the sport be academic after may 5 , 2012>. Is it entailed or refuted by the table above?",Education,0.1030084490776062
"The statement is:  <after may 5 , 2012 , the event site be n / a>. Is it entailed or refuted by the table above?",Telecommunications,0.07361451536417007
The statement is:  <there be no team that rank beyond 17 that have more than 0 gold medal>. Is it entailed or refuted by the table above?,Telecommunications,0.08382357656955719
The statement is:  <there be 2 total that be rank lower than 17 and that get at least 1 gold>. Is it entailed or refuted by the table above?,Telecommunications,0.07492078095674515
"The statement is:  <for the height (m) of 1909 , the number of time visit be 15 , and the first time as an hc climb be in 1987>. Is it entailed or refuted by the table above?",Science and Research,0.08162806183099747
"The statement is:  <for the height (m) of 2275 , the first time as an hc climb be 1994 and the most recent be in 1994>. Is it entailed or refuted by the table above?",Telecommunications,0.08995891362428665
"The statement is:  <the first time as an hc climb and the most recent be the same for height (m) 2275 , 1994>. Is it entailed or refuted by the table above?",Telecommunications,0.07698966562747955
"The statement is:  <the height (m) for the most number of time visit be 2556 / 2645 , with 19 number of hc climb>. Is it entailed or refuted by the table above?",Travel and Hospitality,0.08282893896102905
The statement is:  <there be 2 1.0 hc climb with recent visit since 1984>. Is it entailed or refuted by the table above?,Travel and Hospitality,0.08272384852170944
"The statement is:  <the first hc climb before 2004 with more than 6 time visit , more than 4 hc climb , and a height of 1669 be in 1988>. Is it entailed or refuted by the table above?",Telecommunications,0.0906015932559967
The statement is:  <the home team score for the brisbane lion be 5.15 (45)>. Is it entailed or refuted by the table above?,Political,0.1335088461637497
The statement is:  <adelaide be the home team for football park>. Is it entailed or refuted by the table above?,Sports and Recreation,0.1440667062997818
"The statement is:  <the date of the bundaberg rum stadium game be on saturday , 24 february>. Is it entailed or refuted by the table above?",Political,0.12035458534955978
The statement is:  <the carlton team away team score be 9.12 (66)>. Is it entailed or refuted by the table above?,Telecommunications,0.09869112819433212
"The statement is:  <the brisbane lion have a home team score of 5.15 (45) against adelaide at bundaberg rum stadium on friday , 2 march>. Is it entailed or refuted by the table above?",Political,0.11690530180931091
"The statement is:  <adelaide be the home team for football park after friday , 2 march>. Is it entailed or refuted by the table above?",Political,0.18002966046333313
The statement is:  <9.12 (66) be the away team score for carlton with crowd more than 7291>. Is it entailed or refuted by the table above?,Telecommunications,0.09285634756088257
"The statement is:  <before saturday , 17 february be the date for adelaide for westpac stadium>. Is it entailed or refuted by the table above?",Media and Entertainment,0.09152048081159592
"The statement is:  <the date for bundaberg rum stadium be friday , 23 feb>. Is it entailed or refuted by the table above?",Media and Entertainment,0.08665258437395096
"The statement is:  <daniel inouye have a second place rank for have an uninterrupted tenure time of 49 year , 394 day>. Is it entailed or refuted by the table above?",Political,0.13694414496421814
"The statement is:  <the total tenure time of warren magnuson be 36 year , 20 day>. Is it entailed or refuted by the table above?",Political,0.10210488736629486
The statement is:  <the best total tenure time be the person with uninterrupted time of 49 year and 394 day>. Is it entailed or refuted by the table above?,Political,0.07791011035442352
The statement is:  <the total tenure time of warren magnuson be in the top 10 with 36 year and 20 day>. Is it entailed or refuted by the table above?,Political,0.10415366291999817
The statement is:  <jay sommers and dick chevillat write episode 14>. Is it entailed or refuted by the table above?,Media and Entertainment,0.20778962969779968
The statement is:  <the episode identify by the production code 28 be direct by richard l bare>. Is it entailed or refuted by the table above?,Media and Entertainment,0.11496354639530182
"The statement is:  <a pig in a poke originally air march 9 , 1966>. Is it entailed or refuted by the table above?",Political,0.13525250554084778
The statement is:  <1 episode be title a pig in a poke>. Is it entailed or refuted by the table above?,Media and Entertainment,0.1574806571006775
The statement is:  <jay sommers and dick chevillat write the episode title the wedding anniversary>. Is it entailed or refuted by the table above?,Media and Entertainment,0.2106705904006958
"The statement is:  <may 11 , 1966 be the original air date for the episode a pig in a poke>. Is it entailed or refuted by the table above?",Media and Entertainment,0.18611177802085876
The statement is:  <jay sommers be the only writer of the episode title the wedding anniversary>. Is it entailed or refuted by the table above?,Media and Entertainment,0.1593443602323532
The statement is:  <don fuqua be unopposed in his election>. Is it entailed or refuted by the table above?,Political,0.21938122808933258
The statement is:  <sam m gibbon run unopposed in his election>. Is it entailed or refuted by the table above?,Political,0.30754923820495605
The statement is:  <1972 be the most recent year when an incumbent be first elect>. Is it entailed or refuted by the table above?,Political,0.17364443838596344
The statement is:  <robert l f sikes be first elect in 1940>. Is it entailed or refuted by the table above?,Political,0.20528540015220642
"The statement is:  <at the florida district 1 , robert l f sikes (democratic party) be first elect in 1940 unopposed then re - elect later>. Is it entailed or refuted by the table above?",Political,0.388704776763916
The statement is:  <don fuqua run as a republican and be unopposed in his election>. Is it entailed or refuted by the table above?,Political,0.46100541949272156
The statement is:  <incumbent sam m gibbon run for reelection against a democrat>. Is it entailed or refuted by the table above?,Political,0.574440062046051
"The statement is:  <cwmbran rfc play 22 game , win 9 , lost 13 , and have no draw>. Is it entailed or refuted by the table above?",Political,0.11052334308624268
The statement is:  <the new tredegar rfc 's bonus count be 2>. Is it entailed or refuted by the table above?,Science and Research,0.09673745930194855
The statement is:  <a team play 22 game and end up with a total of 16 point>. Is it entailed or refuted by the table above?,Telecommunications,0.09554636478424072
The statement is:  <cwmbran rfc club have 29 tries for and 55 tries against>. Is it entailed or refuted by the table above?,Sports and Recreation,0.17719095945358276
The statement is:  <croesyceiliog rfc have fifty 8 point total>. Is it entailed or refuted by the table above?,Science and Research,0.11361630260944366
"The statement is:  <gwernyfed rfc club have a total of 41 point , win 8 game , and have 367 total point for show>. Is it entailed or refuted by the table above?",Media and Entertainment,0.14228034019470215
"The statement is:  <pontypool unite rfc play 22 game , win 12 game , lost 8 game , and have point of 58>. Is it entailed or refuted by the table above?",Sports and Recreation,0.1547427475452423
The statement is:  <the tries against of 38 and the try bonus of 7 be both for the club abertillery rfc>. Is it entailed or refuted by the table above?,Telecommunications,0.12009362876415253
The statement is:  <club newport hsob rfc have 39 point>. Is it entailed or refuted by the table above?,Political,0.09889093786478043
The statement is:  <cwmbran rfc have more point than gwernyfed rfc>. Is it entailed or refuted by the table above?,Political,0.15102338790893555
The statement is:  <there be more than a 265 point count for the club with 29 count try>. Is it entailed or refuted by the table above?,Telecommunications,0.10079225897789001
"The statement is:  <the try bonus count for the club whose tries against count be more than 83 , be 2>. Is it entailed or refuted by the table above?",Telecommunications,0.10959821194410324
The statement is:  <the team play the detroit lion at the tiger stadium>. Is it entailed or refuted by the table above?,Media and Entertainment,0.18137823045253754
"The statement is:  <the game of december 2 , 1962 , fell on week 12 of the season>. Is it entailed or refuted by the table above?",Telecommunications,0.07477816194295883
The statement is:  <the record show 3 - 2 for the cleveland municipal stadium game>. Is it entailed or refuted by the table above?,Political,0.11042393743991852
The statement is:  <the 13th week of the season be december 8 1962>. Is it entailed or refuted by the table above?,Telecommunications,0.07851656526327133
The statement is:  <the opponent be the detroit lion at the game site of memorial stadium>. Is it entailed or refuted by the table above?,Political,0.1617593616247177
"The statement is:  <on december 2 , 1962 it be week 12 of the season>. Is it entailed or refuted by the table above?",Weather and Climate,0.08476381748914719
The statement is:  <the cleveland brown record at cleveland municipal stadium be 3 - 2>. Is it entailed or refuted by the table above?,Political,0.14525166153907776
"The statement is:  <the game date in week 13 be december 8 , 1962 at memorial stadium>. Is it entailed or refuted by the table above?",Sports and Recreation,0.09144700318574905
The statement is:  <the total score at cleveland municipal stadium be over 5>. Is it entailed or refuted by the table above?,Sports and Recreation,0.10085397213697433
"The statement is:  <december 8 , 1962 be the game date for the 12th week>. Is it entailed or refuted by the table above?",Telecommunications,0.11077000945806503
"The statement is:  <the week 12 game take place on november 25 , 1962>. Is it entailed or refuted by the table above?",Political,0.07511543482542038
The statement is:  <the team play at tiger stadium against the washington redskins>. Is it entailed or refuted by the table above?,Political,0.13504324853420258
"The statement is:  <week 12 start on december 8 , 1962>. Is it entailed or refuted by the table above?",Telecommunications,0.07152910530567169
"The statement is:  <in the central forest reserve of itwara , there be 258 total plant specie and of those 258 plant , 248 be tree specie>. Is it entailed or refuted by the table above?",Environmental,0.2664279639720917
The statement is:  <the kitechura central forest reserve have 108 tree specie>. Is it entailed or refuted by the table above?,Environmental,0.30131402611732483
The statement is:  <there be 108 tree specie out of a 113 total plant specie>. Is it entailed or refuted by the table above?,Environmental,0.14105884730815887
The statement is:  <the central forest reserve of itwara be 87 sq km>. Is it entailed or refuted by the table above?,Environmental,0.31262102723121643
The statement is:  <kashoya - kitomi have the most threatened specie>. Is it entailed or refuted by the table above?,Environmental,0.09742952138185501
The statement is:  <kalinzu have the most tree specie>. Is it entailed or refuted by the table above?,Environmental,0.08296436816453934
The statement is:  <echuya be the second smallest in size>. Is it entailed or refuted by the table above?,Telecommunications,0.08548352867364883
The statement is:  <there be more than 108 tree specie in the kitechura central forest reserve>. Is it entailed or refuted by the table above?,Environmental,0.21003369987010956
